lat,lon,alt,date,device,os,version
52.5102729797,13.3301057816,41.233669281,2013-12-09 07:19:28,"iPhone5,2",7.0.6,1.1
52.4915657043,13.2853193283,41.233669281,2013-12-09 07:23:44,"iPhone5,2",7.0.4,1.1
52.4915657043,13.2853193283,41.233669281,2013-12-09 07:23:44,"iPhone5,2",7.0.6,1.1
52.4319877625,13.1940908432,41.233669281,2013-12-09 07:32:16,"iPhone5,2",7.0.4,1.1
52.4319877625,13.1940908432,41.233669281,2013-12-09 07:32:16,"iPhone5,2",7.0.6,1.1
52.3954544067,13.1009893417,41.233669281,2013-12-09 07:38:40,"iPhone5,2",7.0.4,1.1
52.3954544067,13.1009893417,41.233669281,2013-12-09 07:38:40,"iPhone5,2",7.0.6,1.1
52.3957748413,13.0605926514,30.6306819916,2013-12-09 07:47:12,"iPhone5,2",7.0.4,1.1
52.3957748413,13.0605926514,30.6306819916,2013-12-09 07:47:12,"iPhone5,2",7.0.6,1.1
52.4100875854,13.0539922714,30.6306819916,2013-12-09 07:57:52,"iPhone5,2",7.0.4,1.1
52.4100875854,13.0539922714,30.6306819916,2013-12-09 07:57:52,"iPhone5,2",7.0.6,1.1
52.4140052795,13.0500869751,46.0188140869,2013-12-09 08:02:08,"iPhone5,2",7.0.4,1.1
52.4140052795,13.0500869751,46.0188140869,2013-12-09 08:02:08,"iPhone5,2",7.0.6,1.1
52.4117088318,13.0566062927,32.5796661377,2013-12-09 15:02:24,"iPhone5,2",7.0.4,1.1
52.4117088318,13.0566062927,32.5796661377,2013-12-09 15:02:24,"iPhone5,2",7.0.6,1.1
52.4009590149,13.0577077866,35.4714546204,2013-12-09 15:08:48,"iPhone5,2",7.0.4,1.1
52.4009590149,13.0577077866,35.4714546204,2013-12-09 15:08:48,"iPhone5,2",7.0.6,1.1
52.3909683228,13.0659856796,30.4307765961,2013-12-09 15:15:12,"iPhone5,2",7.0.4,1.1
52.3909683228,13.0659856796,30.4307765961,2013-12-09 15:15:12,"iPhone5,2",7.0.6,1.1
52.4213829041,13.1800832748,37.841255188,2013-12-09 15:25:52,"iPhone5,2",7.0.4,1.1
52.4213829041,13.1800832748,37.841255188,2013-12-09 15:25:52,"iPhone5,2",7.0.6,1.1
52.5176925659,13.35206604,37.9922485352,2013-12-09 15:40:48,"iPhone5,2",7.0.4,1.1
52.5176925659,13.35206604,37.9922485352,2013-12-09 15:40:48,"iPhone5,2",7.0.6,1.1
52.5193977356,13.3815011978,37.9922485352,2013-12-09 15:49:20,"iPhone5,2",7.0.4,1.1
52.5193977356,13.3815011978,37.9922485352,2013-12-09 15:49:20,"iPhone5,2",7.0.6,1.1
52.4948997498,13.3950405121,37.9922485352,2013-12-09 16:00:00,"iPhone5,2",7.0.4,1.1
52.4948997498,13.3950405121,37.9922485352,2013-12-09 16:00:00,"iPhone5,2",7.0.6,1.1
52.4906387329,13.3971338272,44.9646682739,2013-12-09 18:46:24,"iPhone5,2",7.0.4,1.1
52.4906387329,13.3971338272,44.9646682739,2013-12-09 18:46:24,"iPhone5,2",7.0.6,1.1
52.4826850891,13.4343824387,43,2013-12-09 19:01:20,"iPhone5,2",7.0.4,1.1
52.4826850891,13.4343824387,43,2013-12-09 19:01:20,"iPhone5,2",7.0.6,1.1
52.4893989563,13.4295740128,43,2013-12-09 19:16:16,"iPhone5,2",7.0.4,1.1
52.4893989563,13.4295740128,43,2013-12-09 19:16:16,"iPhone5,2",7.0.6,1.1
52.4922828674,13.4237565994,40.5461883545,2013-12-10 06:47:28,"iPhone5,2",7.0.4,1.1
52.4922828674,13.4237565994,40.5461883545,2013-12-10 06:47:28,"iPhone5,2",7.0.6,1.1
52.5044631958,13.4173116684,40.5461883545,2013-12-10 07:06:40,"iPhone5,2",7.0.4,1.1
52.5044631958,13.4173116684,40.5461883545,2013-12-10 07:06:40,"iPhone5,2",7.0.6,1.1
52.5251159668,13.3702926636,42.9154777527,2013-12-10 07:13:04,"iPhone5,2",7.0.4,1.1
52.5251159668,13.3702926636,42.9154777527,2013-12-10 07:13:04,"iPhone5,2",7.0.6,1.1
52.5116500854,13.3403205872,35.840637207,2013-12-10 07:19:28,"iPhone5,2",7.0.4,1.1
52.5116500854,13.3403205872,35.840637207,2013-12-10 07:19:28,"iPhone5,2",7.0.6,1.1
52.4776649475,13.2557754517,40.3328323364,2013-12-10 07:28:00,"iPhone5,2",7.0.4,1.1
52.4776649475,13.2557754517,40.3328323364,2013-12-10 07:28:00,"iPhone5,2",7.0.6,1.1
52.4127960205,13.1567363739,40.2386245728,2013-12-10 07:34:24,"iPhone5,2",7.0.4,1.1
52.4127960205,13.1567363739,40.2386245728,2013-12-10 07:34:24,"iPhone5,2",7.0.6,1.1
52.391708374,13.0667886734,39.5573806763,2013-12-10 07:38:40,"iPhone5,2",7.0.4,1.1
52.391708374,13.0667886734,39.5573806763,2013-12-10 07:38:40,"iPhone5,2",7.0.6,1.1
52.4113578796,13.0592794418,37.7901420593,2013-12-10 08:02:08,"iPhone5,2",7.0.4,1.1
52.4113578796,13.0592794418,37.7901420593,2013-12-10 08:02:08,"iPhone5,2",7.0.6,1.1
52.4140052795,13.0507450104,36.0432739258,2013-12-10 08:08:32,"iPhone5,2",7.0.4,1.1
52.4140052795,13.0507450104,36.0432739258,2013-12-10 08:08:32,"iPhone5,2",7.0.6,1.1
52.4116210938,13.0592308044,42.0436515808,2013-12-10 16:00:00,"iPhone5,2",7.0.4,1.1
52.4116210938,13.0592308044,42.0436515808,2013-12-10 16:00:00,"iPhone5,2",7.0.6,1.1
52.4009895325,13.0577754974,32.5922660828,2013-12-10 16:06:24,"iPhone5,2",7.0.4,1.1
52.4009895325,13.0577754974,32.5922660828,2013-12-10 16:06:24,"iPhone5,2",7.0.6,1.1
52.3919487,13.0643539429,34.5477294922,2013-12-10 16:12:48,"iPhone5,2",7.0.4,1.1
52.3919487,13.0643539429,34.5477294922,2013-12-10 16:12:48,"iPhone5,2",7.0.6,1.1
52.3950004578,13.1029157639,34.8350410461,2013-12-10 16:19:12,"iPhone5,2",7.0.4,1.1
52.3950004578,13.1029157639,34.8350410461,2013-12-10 16:19:12,"iPhone5,2",7.0.6,1.1
52.421333313,13.1798686981,37.8804473877,2013-12-10 16:25:36,"iPhone5,2",7.0.4,1.1
52.421333313,13.1798686981,37.8804473877,2013-12-10 16:25:36,"iPhone5,2",7.0.6,1.1
52.4892959595,13.2610111237,37.8804473877,2013-12-10 16:32:00,"iPhone5,2",7.0.4,1.1
52.4892959595,13.2610111237,37.8804473877,2013-12-10 16:32:00,"iPhone5,2",7.0.6,1.1
52.5056648254,13.3191261292,41.2469139099,2013-12-10 16:38:24,"iPhone5,2",7.0.4,1.1
52.5056648254,13.3191261292,41.2469139099,2013-12-10 16:38:24,"iPhone5,2",7.0.6,1.1
52.52135849,13.3819904327,36.5873336792,2013-12-10 16:46:56,"iPhone5,2",7.0.4,1.1
52.52135849,13.3819904327,36.5873336792,2013-12-10 16:46:56,"iPhone5,2",7.0.6,1.1
52.4971923828,13.3880224228,44.0963516235,2013-12-10 16:59:44,"iPhone5,2",7.0.4,1.1
52.4971923828,13.3880224228,44.0963516235,2013-12-10 16:59:44,"iPhone5,2",7.0.6,1.1
52.4906578064,13.396944046,37.4326171875,2013-12-10 17:06:08,"iPhone5,2",7.0.4,1.1
52.4906578064,13.396944046,37.4326171875,2013-12-10 17:06:08,"iPhone5,2",7.0.6,1.1
52.4905357361,13.3967981339,39.3132095337,2013-12-10 20:05:20,"iPhone5,2",7.0.4,1.1
52.4905357361,13.3967981339,39.3132095337,2013-12-10 20:05:20,"iPhone5,2",7.0.6,1.1
52.4881896973,13.4151182175,42.7142677307,2013-12-10 20:33:04,"iPhone5,2",7.0.4,1.1
52.4881896973,13.4151182175,42.7142677307,2013-12-10 20:33:04,"iPhone5,2",7.0.6,1.1
52.4891433716,13.4233617783,42.9662246704,2013-12-10 20:48:00,"iPhone5,2",7.0.4,1.1
52.4891433716,13.4233617783,42.9662246704,2013-12-10 20:48:00,"iPhone5,2",7.0.6,1.1
52.4920043945,13.4228448868,40.2191543579,2013-12-10 20:56:32,"iPhone5,2",7.0.4,1.1
52.4920043945,13.4228448868,40.2191543579,2013-12-10 20:56:32,"iPhone5,2",7.0.6,1.1
52.4927330017,13.4223012924,38.8478736877,2013-12-11 06:47:28,"iPhone5,2",7.0.4,1.1
52.4927330017,13.4223012924,38.8478736877,2013-12-11 06:47:28,"iPhone5,2",7.0.6,1.1
52.521938324,13.4107732773,49,2013-12-11 06:58:08,"iPhone5,2",7.0.4,1.1
52.521938324,13.4107732773,49,2013-12-11 06:58:08,"iPhone5,2",7.0.6,1.1
52.5227088928,13.4022283554,49,2013-12-11 07:04:32,"iPhone5,2",7.0.4,1.1
52.5227088928,13.4022283554,49,2013-12-11 07:04:32,"iPhone5,2",7.0.6,1.1
52.5251693726,13.369225502,34.3332443237,2013-12-11 07:10:56,"iPhone5,2",7.0.4,1.1
52.5251693726,13.369225502,34.3332443237,2013-12-11 07:10:56,"iPhone5,2",7.0.6,1.1
52.5071182251,13.3326854706,36.1569824219,2013-12-11 07:15:12,"iPhone5,2",7.0.4,1.1
52.5071182251,13.3326854706,36.1569824219,2013-12-11 07:15:12,"iPhone5,2",7.0.6,1.1
52.5041847229,13.2995386124,39.5287361145,2013-12-11 07:21:36,"iPhone5,2",7.0.4,1.1
52.5041847229,13.2995386124,39.5287361145,2013-12-11 07:21:36,"iPhone5,2",7.0.6,1.1
52.45936203,13.2243680954,39.5287361145,2013-12-11 07:28:00,"iPhone5,2",7.0.4,1.1
52.45936203,13.2243680954,39.5287361145,2013-12-11 07:28:00,"iPhone5,2",7.0.6,1.1
52.4049758911,13.1308641434,39.5287361145,2013-12-11 07:34:24,"iPhone5,2",7.0.4,1.1
52.4049758911,13.1308641434,39.5287361145,2013-12-11 07:34:24,"iPhone5,2",7.0.6,1.1
52.3910865784,13.0671243668,33.6407966614,2013-12-11 07:45:04,"iPhone5,2",7.0.4,1.1
52.3910865784,13.0671243668,33.6407966614,2013-12-11 07:45:04,"iPhone5,2",7.0.6,1.1
52.4087524414,13.0585412979,31.0084056854,2013-12-11 07:55:44,"iPhone5,2",7.0.4,1.1
52.4087524414,13.0585412979,31.0084056854,2013-12-11 07:55:44,"iPhone5,2",7.0.6,1.1
52.4133491516,13.0508346558,38.2048225403,2013-12-11 08:02:08,"iPhone5,2",7.0.4,1.1
52.4133491516,13.0508346558,38.2048225403,2013-12-11 08:02:08,"iPhone5,2",7.0.6,1.1
52.4136123657,13.0592556,40.194694519,2013-12-11 15:02:24,"iPhone5,2",7.0.4,1.1
52.4136123657,13.0592556,40.194694519,2013-12-11 15:02:24,"iPhone5,2",7.0.6,1.1
52.4009361267,13.0577335358,32.8567657471,2013-12-11 15:08:48,"iPhone5,2",7.0.4,1.1
52.4009361267,13.0577335358,32.8567657471,2013-12-11 15:08:48,"iPhone5,2",7.0.6,1.1
52.3908233643,13.0660991669,31.572719574,2013-12-11 15:15:12,"iPhone5,2",7.0.4,1.1
52.3908233643,13.0660991669,31.572719574,2013-12-11 15:15:12,"iPhone5,2",7.0.6,1.1
52.3943710327,13.1280078888,36.8944816589,2013-12-11 15:21:36,"iPhone5,2",7.0.4,1.1
52.3943710327,13.1280078888,36.8944816589,2013-12-11 15:21:36,"iPhone5,2",7.0.6,1.1
52.4215545654,13.1802349091,42.1099090576,2013-12-11 15:25:52,"iPhone5,2",7.0.4,1.1
52.4215545654,13.1802349091,42.1099090576,2013-12-11 15:25:52,"iPhone5,2",7.0.6,1.1
52.5053863525,13.3026132584,41.9227294922,2013-12-11 15:36:32,"iPhone5,2",7.0.4,1.1
52.5053863525,13.3026132584,41.9227294922,2013-12-11 15:36:32,"iPhone5,2",7.0.6,1.1
52.4906005859,13.3391418457,36.2773551941,2013-12-11 15:55:44,"iPhone5,2",7.0.4,1.1
52.4906005859,13.3391418457,36.2773551941,2013-12-11 15:55:44,"iPhone5,2",7.0.6,1.1
52.4924049377,13.3929786682,36.2773551941,2013-12-11 16:02:08,"iPhone5,2",7.0.4,1.1
52.4924049377,13.3929786682,36.2773551941,2013-12-11 16:02:08,"iPhone5,2",7.0.6,1.1
52.4904670715,13.3968162537,39.139541626,2013-12-11 18:50:40,"iPhone5,2",7.0.4,1.1
52.4904670715,13.3968162537,39.139541626,2013-12-11 18:50:40,"iPhone5,2",7.0.6,1.1
52.4891929626,13.4057025909,40.6363830566,2013-12-11 19:12:00,"iPhone5,2",7.0.4,1.1
52.4891929626,13.4057025909,40.6363830566,2013-12-11 19:12:00,"iPhone5,2",7.0.6,1.1
52.4948005676,13.415348053,42.4579658508,2013-12-11 19:26:56,"iPhone5,2",7.0.4,1.1
52.4948005676,13.415348053,42.4579658508,2013-12-11 19:26:56,"iPhone5,2",7.0.6,1.1
52.492931366,13.4221515656,39.5020713806,2013-12-11 19:54:40,"iPhone5,2",7.0.4,1.1
52.492931366,13.4221515656,39.5020713806,2013-12-11 19:54:40,"iPhone5,2",7.0.6,1.1
52.4884910583,13.4267702103,42.7468681335,2013-12-12 13:47:44,"iPhone5,2",7.0.4,1.1
52.4884910583,13.4267702103,42.7468681335,2013-12-12 13:47:44,"iPhone5,2",7.0.6,1.1
52.4900932312,13.3981676102,40.5203132629,2013-12-13 16:36:16,"iPhone5,2",7.0.4,1.1
52.4900932312,13.3981676102,40.5203132629,2013-12-13 16:36:16,"iPhone5,2",7.0.6,1.1
52.4909172058,13.3972291946,37.0985603333,2013-12-13 19:31:12,"iPhone5,2",7.0.4,1.1
52.4909172058,13.3972291946,37.0985603333,2013-12-13 19:31:12,"iPhone5,2",7.0.6,1.1
52.4890289307,13.4077854156,41.8956604004,2013-12-13 19:44:00,"iPhone5,2",7.0.4,1.1
52.4890289307,13.4077854156,41.8956604004,2013-12-13 19:44:00,"iPhone5,2",7.0.6,1.1
52.4930801392,13.4139041901,43.0879821777,2013-12-13 19:50:24,"iPhone5,2",7.0.4,1.1
52.4930801392,13.4139041901,43.0879821777,2013-12-13 19:50:24,"iPhone5,2",7.0.6,1.1
52.4920654297,13.4228181839,40.8679389954,2013-12-13 20:03:12,"iPhone5,2",7.0.4,1.1
52.4920654297,13.4228181839,40.8679389954,2013-12-13 20:03:12,"iPhone5,2",7.0.6,1.1
52.4893302917,13.4291238785,42.7989196777,2013-12-15 09:57:20,"iPhone5,2",7.0.4,1.1
52.4893302917,13.4291238785,42.7989196777,2013-12-15 09:57:20,"iPhone5,2",7.0.6,1.1
52.4844017029,13.4288377762,42.3256759644,2013-12-15 10:03:44,"iPhone5,2",7.0.4,1.1
52.4844017029,13.4288377762,42.3256759644,2013-12-15 10:03:44,"iPhone5,2",7.0.6,1.1
52.4698104858,13.4418411255,43,2013-12-15 10:14:24,"iPhone5,2",7.0.4,1.1
52.4698104858,13.4418411255,43,2013-12-15 10:14:24,"iPhone5,2",7.0.6,1.1
52.489276886,13.4266300201,42.6898422241,2013-12-15 17:48:48,"iPhone5,2",7.0.4,1.1
52.489276886,13.4266300201,42.6898422241,2013-12-15 17:48:48,"iPhone5,2",7.0.6,1.1
52.4988937378,13.4185085297,38.6321792603,2013-12-16 06:49:36,"iPhone5,2",7.0.4,1.1
52.4988937378,13.4185085297,38.6321792603,2013-12-16 06:49:36,"iPhone5,2",7.0.6,1.1
52.5208740234,13.4122877121,41.6555480957,2013-12-16 06:58:08,"iPhone5,2",7.0.4,1.1
52.5208740234,13.4122877121,41.6555480957,2013-12-16 06:58:08,"iPhone5,2",7.0.6,1.1
52.5251235962,13.3692712784,44.8178062439,2013-12-16 07:10:56,"iPhone5,2",7.0.4,1.1
52.5251235962,13.3692712784,44.8178062439,2013-12-16 07:10:56,"iPhone5,2",7.0.6,1.1
52.5128326416,13.345459938,34.500919342,2013-12-16 07:17:20,"iPhone5,2",7.0.4,1.1
52.5128326416,13.345459938,34.500919342,2013-12-16 07:17:20,"iPhone5,2",7.0.6,1.1
52.4989395142,13.3094453812,34.500919342,2013-12-16 07:23:44,"iPhone5,2",7.0.4,1.1
52.4989395142,13.3094453812,34.500919342,2013-12-16 07:23:44,"iPhone5,2",7.0.6,1.1
52.4315948486,13.1906070709,34.500919342,2013-12-16 07:30:08,"iPhone5,2",7.0.4,1.1
52.4315948486,13.1906070709,34.500919342,2013-12-16 07:30:08,"iPhone5,2",7.0.6,1.1
52.410785675,13.1329536438,34.500919342,2013-12-16 07:36:32,"iPhone5,2",7.0.4,1.1
52.410785675,13.1329536438,34.500919342,2013-12-16 07:36:32,"iPhone5,2",7.0.6,1.1
52.3943939209,13.0607023239,34.500919342,2013-12-16 07:45:04,"iPhone5,2",7.0.4,1.1
52.3943939209,13.0607023239,34.500919342,2013-12-16 07:45:04,"iPhone5,2",7.0.6,1.1
52.4075126648,13.0584077835,34.500919342,2013-12-16 07:53:36,"iPhone5,2",7.0.4,1.1
52.4075126648,13.0584077835,34.500919342,2013-12-16 07:53:36,"iPhone5,2",7.0.6,1.1
52.4140586853,13.0508460999,42.298286438,2013-12-16 08:00:00,"iPhone5,2",7.0.4,1.1
52.4140586853,13.0508460999,42.298286438,2013-12-16 08:00:00,"iPhone5,2",7.0.6,1.1
52.4135131836,13.0581560135,41.5491447449,2013-12-16 15:34:24,"iPhone5,2",7.0.4,1.1
52.4135131836,13.0581560135,41.5491447449,2013-12-16 15:34:24,"iPhone5,2",7.0.6,1.1
52.4009513855,13.0577373505,35.3540039062,2013-12-16 15:38:40,"iPhone5,2",7.0.4,1.1
52.4009513855,13.0577373505,35.3540039062,2013-12-16 15:38:40,"iPhone5,2",7.0.6,1.1
52.3909416199,13.0664377213,31.728055954,2013-12-16 15:45:04,"iPhone5,2",7.0.4,1.1
52.3909416199,13.0664377213,31.728055954,2013-12-16 15:45:04,"iPhone5,2",7.0.6,1.1
52.501750946,13.2986602783,31.728055954,2013-12-16 16:06:24,"iPhone5,2",7.0.4,1.1
52.501750946,13.2986602783,31.728055954,2013-12-16 16:06:24,"iPhone5,2",7.0.6,1.1
52.5137367249,13.3364849091,33.4909324646,2013-12-16 16:12:48,"iPhone5,2",7.0.4,1.1
52.5137367249,13.3364849091,33.4909324646,2013-12-16 16:12:48,"iPhone5,2",7.0.6,1.1
52.5184631348,13.3783502579,33.4909324646,2013-12-16 16:19:12,"iPhone5,2",7.0.4,1.1
52.5184631348,13.3783502579,33.4909324646,2013-12-16 16:19:12,"iPhone5,2",7.0.6,1.1
52.4945373535,13.3867511749,39.5967903137,2013-12-16 16:32:00,"iPhone5,2",7.0.4,1.1
52.4945373535,13.3867511749,39.5967903137,2013-12-16 16:32:00,"iPhone5,2",7.0.6,1.1
52.4908676147,13.3967037201,38.6431045532,2013-12-16 18:42:08,"iPhone5,2",7.0.4,1.1
52.4908676147,13.3967037201,38.6431045532,2013-12-16 18:42:08,"iPhone5,2",7.0.6,1.1
52.4895401001,13.4047927856,40.5255813599,2013-12-16 18:50:40,"iPhone5,2",7.0.4,1.1
52.4895401001,13.4047927856,40.5255813599,2013-12-16 18:50:40,"iPhone5,2",7.0.6,1.1
52.4914360046,13.4119329453,42.6709861755,2013-12-16 18:59:12,"iPhone5,2",7.0.4,1.1
52.4914360046,13.4119329453,42.6709861755,2013-12-16 18:59:12,"iPhone5,2",7.0.6,1.1
52.4898948669,13.4199953079,43,2013-12-16 19:05:36,"iPhone5,2",7.0.4,1.1
52.4898948669,13.4199953079,43,2013-12-16 19:05:36,"iPhone5,2",7.0.6,1.1
52.4989509583,13.4184885025,38.999961853,2013-12-17 06:51:44,"iPhone5,2",7.0.4,1.1
52.4989509583,13.4184885025,38.999961853,2013-12-17 06:51:44,"iPhone5,2",7.0.6,1.1
52.5210189819,13.4120588303,40.1998252869,2013-12-17 06:58:08,"iPhone5,2",7.0.4,1.1
52.5210189819,13.4120588303,40.1998252869,2013-12-17 06:58:08,"iPhone5,2",7.0.6,1.1
52.5203094482,13.3935680389,42.5746688843,2013-12-17 07:08:48,"iPhone5,2",7.0.4,1.1
52.5203094482,13.3935680389,42.5746688843,2013-12-17 07:08:48,"iPhone5,2",7.0.6,1.1
52.5251579285,13.3690042496,34.615486145,2013-12-17 07:13:04,"iPhone5,2",7.0.4,1.1
52.5251579285,13.3690042496,34.615486145,2013-12-17 07:13:04,"iPhone5,2",7.0.6,1.1
52.5071640015,13.3324184418,37.8922309875,2013-12-17 07:19:28,"iPhone5,2",7.0.4,1.1
52.5071640015,13.3324184418,37.8922309875,2013-12-17 07:19:28,"iPhone5,2",7.0.6,1.1
52.422077179,13.1843156815,38.4859275818,2013-12-17 07:32:16,"iPhone5,2",7.0.4,1.1
52.422077179,13.1843156815,38.4859275818,2013-12-17 07:32:16,"iPhone5,2",7.0.6,1.1
52.3956642151,13.087641716,38.4859275818,2013-12-17 07:40:48,"iPhone5,2",7.0.4,1.1
52.3956642151,13.087641716,38.4859275818,2013-12-17 07:40:48,"iPhone5,2",7.0.6,1.1
52.3966178894,13.0587005615,31.1650619507,2013-12-17 07:47:12,"iPhone5,2",7.0.4,1.1
52.3966178894,13.0587005615,31.1650619507,2013-12-17 07:47:12,"iPhone5,2",7.0.6,1.1
52.4064445496,13.0572986603,32.0027198792,2013-12-17 07:53:36,"iPhone5,2",7.0.4,1.1
52.4064445496,13.0572986603,32.0027198792,2013-12-17 07:53:36,"iPhone5,2",7.0.6,1.1
52.4140701294,13.0502119064,41.2917556763,2013-12-17 08:04:16,"iPhone5,2",7.0.4,1.1
52.4140701294,13.0502119064,41.2917556763,2013-12-17 08:04:16,"iPhone5,2",7.0.6,1.1
52.411693573,13.0591697693,43.5475387573,2013-12-17 16:10:40,"iPhone5,2",7.0.4,1.1
52.411693573,13.0591697693,43.5475387573,2013-12-17 16:10:40,"iPhone5,2",7.0.6,1.1
52.3987312317,13.0580415726,35.7603263855,2013-12-17 16:17:04,"iPhone5,2",7.0.4,1.1
52.3987312317,13.0580415726,35.7603263855,2013-12-17 16:17:04,"iPhone5,2",7.0.6,1.1
52.3915710449,13.0691833496,33.0112876892,2013-12-17 16:25:36,"iPhone5,2",7.0.4,1.1
52.3915710449,13.0691833496,33.0112876892,2013-12-17 16:25:36,"iPhone5,2",7.0.6,1.1
52.4285163879,13.175160408,33.0112876892,2013-12-17 16:34:08,"iPhone5,2",7.0.4,1.1
52.4285163879,13.175160408,33.0112876892,2013-12-17 16:34:08,"iPhone5,2",7.0.6,1.1
52.4920463562,13.2770261765,33.0112876892,2013-12-17 16:40:32,"iPhone5,2",7.0.4,1.1
52.4920463562,13.2770261765,33.0112876892,2013-12-17 16:40:32,"iPhone5,2",7.0.6,1.1
52.5171279907,13.3507099152,40.2837181091,2013-12-17 16:51:12,"iPhone5,2",7.0.4,1.1
52.5171279907,13.3507099152,40.2837181091,2013-12-17 16:51:12,"iPhone5,2",7.0.6,1.1
52.5202865601,13.3865785599,38.9541435242,2013-12-17 16:55:28,"iPhone5,2",7.0.4,1.1
52.5202865601,13.3865785599,38.9541435242,2013-12-17 16:55:28,"iPhone5,2",7.0.6,1.1
52.4979515076,13.38829422,40.6612167358,2013-12-17 17:10:24,"iPhone5,2",7.0.4,1.1
52.4979515076,13.38829422,40.6612167358,2013-12-17 17:10:24,"iPhone5,2",7.0.6,1.1
52.4904632568,13.4076929092,41.9452514648,2013-12-17 22:43:12,"iPhone5,2",7.0.4,1.1
52.4904632568,13.4076929092,41.9452514648,2013-12-17 22:43:12,"iPhone5,2",7.0.6,1.1
52.4915046692,13.4260377884,35.3750534058,2013-12-17 22:56:00,"iPhone5,2",7.0.4,1.1
52.4915046692,13.4260377884,35.3750534058,2013-12-17 22:56:00,"iPhone5,2",7.0.6,1.1
52.4989547729,13.4183588028,42.5781784058,2013-12-18 06:51:44,"iPhone5,2",7.0.4,1.1
52.4989547729,13.4183588028,42.5781784058,2013-12-18 06:51:44,"iPhone5,2",7.0.6,1.1
52.5226554871,13.4090900421,42.7423667908,2013-12-18 07:00:16,"iPhone5,2",7.0.4,1.1
52.5226554871,13.4090900421,42.7423667908,2013-12-18 07:00:16,"iPhone5,2",7.0.6,1.1
52.5225753784,13.4004154205,40.62266922,2013-12-18 07:08:48,"iPhone5,2",7.0.4,1.1
52.5225753784,13.4004154205,40.62266922,2013-12-18 07:08:48,"iPhone5,2",7.0.6,1.1
52.525188446,13.3689098358,37.7722816467,2013-12-18 07:15:12,"iPhone5,2",7.0.4,1.1
52.525188446,13.3689098358,37.7722816467,2013-12-18 07:15:12,"iPhone5,2",7.0.6,1.1
52.506942749,13.3323059082,36.8168716431,2013-12-18 07:19:28,"iPhone5,2",7.0.4,1.1
52.506942749,13.3323059082,36.8168716431,2013-12-18 07:19:28,"iPhone5,2",7.0.6,1.1
52.4712791443,13.2399501801,44.5333023071,2013-12-18 07:25:52,"iPhone5,2",7.0.4,1.1
52.4712791443,13.2399501801,44.5333023071,2013-12-18 07:25:52,"iPhone5,2",7.0.6,1.1
52.4247741699,13.177441597,43.4053192139,2013-12-18 07:34:24,"iPhone5,2",7.0.4,1.1
52.4247741699,13.177441597,43.4053192139,2013-12-18 07:34:24,"iPhone5,2",7.0.6,1.1
52.3910636902,13.0665903091,36.1396865845,2013-12-18 07:40:48,"iPhone5,2",7.0.4,1.1
52.3910636902,13.0665903091,36.1396865845,2013-12-18 07:40:48,"iPhone5,2",7.0.6,1.1
52.4180908203,13.0457363129,36.5692024231,2013-12-18 07:57:52,"iPhone5,2",7.0.4,1.1
52.4180908203,13.0457363129,36.5692024231,2013-12-18 07:57:52,"iPhone5,2",7.0.6,1.1
52.4139938354,13.0500841141,45.0817565918,2013-12-18 08:23:28,"iPhone5,2",7.0.4,1.1
52.4139938354,13.0500841141,45.0817565918,2013-12-18 08:23:28,"iPhone5,2",7.0.6,1.1
52.411529541,13.056804657,43.6887207031,2013-12-18 15:30:08,"iPhone5,2",7.0.4,1.1
52.411529541,13.056804657,43.6887207031,2013-12-18 15:30:08,"iPhone5,2",7.0.6,1.1
52.4056549072,13.058300972,34.8026313782,2013-12-18 15:34:24,"iPhone5,2",7.0.4,1.1
52.4056549072,13.058300972,34.8026313782,2013-12-18 15:34:24,"iPhone5,2",7.0.6,1.1
52.3947906494,13.059378624,35.602142334,2013-12-18 15:40:48,"iPhone5,2",7.0.4,1.1
52.3947906494,13.059378624,35.602142334,2013-12-18 15:40:48,"iPhone5,2",7.0.6,1.1
52.3915519714,13.0691995621,31.4337902069,2013-12-18 15:45:04,"iPhone5,2",7.0.4,1.1
52.3915519714,13.0691995621,31.4337902069,2013-12-18 15:45:04,"iPhone5,2",7.0.6,1.1
52.3950042725,13.0937013626,31.3717060089,2013-12-18 16:00:00,"iPhone5,2",7.0.4,1.1
52.3950042725,13.0937013626,31.3717060089,2013-12-18 16:00:00,"iPhone5,2",7.0.6,1.1
52.4340209961,13.1973295212,32.1575813293,2013-12-18 16:06:24,"iPhone5,2",7.0.4,1.1
52.4340209961,13.1973295212,32.1575813293,2013-12-18 16:06:24,"iPhone5,2",7.0.6,1.1
52.4823074341,13.2646741867,32.1575813293,2013-12-18 16:12:48,"iPhone5,2",7.0.4,1.1
52.4823074341,13.2646741867,32.1575813293,2013-12-18 16:12:48,"iPhone5,2",7.0.6,1.1
52.5251655579,13.3693056107,34.5800476074,2013-12-18 16:21:20,"iPhone5,2",7.0.4,1.1
52.5251655579,13.3693056107,34.5800476074,2013-12-18 16:21:20,"iPhone5,2",7.0.6,1.1
52.5062446594,13.390786171,34.0202713013,2013-12-18 16:29:52,"iPhone5,2",7.0.4,1.1
52.5062446594,13.390786171,34.0202713013,2013-12-18 16:29:52,"iPhone5,2",7.0.6,1.1
52.4910354614,13.3962459564,34.0202713013,2013-12-18 16:38:24,"iPhone5,2",7.0.4,1.1
